UF,IBGE,Municipio,CNES,EAS,Peso_Muito_Baixo_Quantidade,Peso_Muito_Baixo_Porcentagem,Peso_Baixo_Quantidade,Peso_Baixo_Porcentagem,Peso_Adequado_Quantidade,Peso_Adequado_Porcentagem,Peso_Elevado_Quantidade,Peso_Elevado_Porcentagem,Total,Local,Ano,Faixa_Etaria,Magreza_Acentuada_Qtd,Magreza_Acentuada_Pct,Magreza_Qtd,Magreza_Pct,Eutrofia_Qtd,Eutrofia_Pct,Sobrepeso_Qtd,Sobrepeso_Pct,Obesidade_Qtd,Obesidade_Pct,Obesidade_Grave_Qtd,Obesidade_Grave_Pct
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,0.0,0.0,6.0,85.71,1.0,14.29,7.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,0.0,0.0,7.0,70.0,3.0,30.0,10.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,0.0,0.0,4.0,66.67,2.0,33.33,6.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,0.0,0.0,0.0,0.0,7.0,70.0,3.0,30.0,10.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,0.0,0.0,14.0,70.0,6.0,30.0,20.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,0.0,0.0,5.0,83.33,1.0,16.67,6.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,0.0,0.0,24.0,92.31,2.0,7.69,26.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,0.0,0.0,5.0,83.33,1.0,16.67,6.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,0.0,0.0,0.0,0.0,15.0,93.75,1.0,6.25,16.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,0.0,0.0,0.0,0.0,17.0,77.27,5.0,22.73,22.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,3.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,0.0,0.0,0.0,0.0,3.0,75.0,1.0,25.0,4.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,0.0,0.0,0.0,0.0,5.0,71.43,2.0,28.57,7.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,0.0,0.0,0.0,0.0,40.0,70.18,17.0,29.82,57.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,0.0,0.0,2.0,0.77,214.0,81.99,45.0,17.24,261.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,0.0,0.0,0.0,0.0,7.0,77.78,2.0,22.22,9.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,0.0,0.0,1.0,0.78,89.0,69.53,38.0,29.69,128.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,3.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,0.0,0.0,2.0,1.74,91.0,79.13,22.0,19.13,115.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,1.0,3.57,22.0,78.57,5.0,17.86,28.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,0.0,0.0,30.0,76.92,9.0,23.08,39.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,1.0,1.75,45.0,78.95,11.0,19.3,57.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,0.0,0.0,19.0,70.37,8.0,29.63,27.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,0.0,0.0,4.0,2.76,122.0,84.14,19.0,13.1,145.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,0.0,0.0,27.0,81.82,6.0,18.18,33.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,0.0,0.0,46.0,86.79,7.0,13.21,53.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,0.0,0.0,37.0,75.51,12.0,24.49,49.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,0.0,0.0,21.0,75.0,7.0,25.0,28.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,0.0,0.0,0.0,0.0,27.0,93.1,2.0,6.9,29.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,1.0,1.75,0.0,0.0,46.0,80.7,10.0,17.54,57.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,0.0,0.0,0.0,0.0,26.0,76.47,8.0,23.53,34.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,0.0,0.0,0.0,0.0,23.0,95.83,1.0,4.17,24.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,0.0,0.0,0.0,0.0,17.0,80.95,4.0,19.05,21.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,1.0,3.03,23.0,69.7,9.0,27.27,33.0,SP,2021,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,0.0,0.0,1.0,1.2,64.0,77.11,18.0,21.69,83.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,1.0,0.39,6.0,2.36,200.0,78.74,47.0,18.5,254.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,1.0,0.32,4.0,1.29,258.0,82.96,48.0,15.43,311.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,1.0,0.42,8.0,3.39,183.0,77.54,44.0,18.64,236.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,0.0,0.0,3.0,3.66,70.0,85.37,9.0,10.98,82.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,2.0,0.85,3.0,1.28,205.0,87.61,24.0,10.26,234.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,3.0,8.33,26.0,72.22,7.0,19.44,36.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,0.0,0.0,59.0,88.06,8.0,11.94,67.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,2.0,3.13,56.0,87.5,6.0,9.38,64.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,2.0,1.9,82.0,78.1,21.0,20.0,105.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,2.0,0.77,7.0,2.69,205.0,78.85,46.0,17.69,260.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,0.0,0.0,82.0,82.83,17.0,17.17,99.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,1.0,1.35,60.0,81.08,13.0,17.57,74.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,1.0,1.54,51.0,78.46,13.0,20.0,65.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,0.0,0.0,56.0,88.89,7.0,11.11,63.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,0.0,0.0,0.0,0.0,64.0,86.49,10.0,13.51,74.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,1.0,0.66,0.0,0.0,116.0,76.82,34.0,22.52,151.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,0.0,0.0,1.0,2.33,32.0,74.42,10.0,23.26,43.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,0.0,0.0,0.0,0.0,38.0,82.61,8.0,17.39,46.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,0.0,0.0,0.0,0.0,36.0,85.71,6.0,14.29,42.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,1.0,1.69,47.0,79.66,11.0,18.64,59.0,SP,2022,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,0.0,0.0,9.0,6.82,108.0,81.82,15.0,11.36,132.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,1.0,0.68,1.0,0.68,122.0,83.56,22.0,15.07,146.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,1.0,0.22,5.0,1.09,378.0,82.71,73.0,15.97,457.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,0.0,0.0,5.0,1.85,218.0,80.74,47.0,17.41,270.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,1.0,0.35,8.0,2.77,246.0,85.12,34.0,11.76,289.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,1.0,0.34,5.0,1.68,249.0,83.84,42.0,14.14,297.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,1.0,2.86,25.0,71.43,9.0,25.71,35.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,1.0,1.16,75.0,87.21,10.0,11.63,86.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,1.0,1.3,0.0,0.0,62.0,80.52,14.0,18.18,77.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,1.0,0.78,3.0,2.34,103.0,80.47,21.0,16.41,128.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,2.0,0.52,5.0,1.31,319.0,83.51,56.0,14.66,382.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,2.0,1.68,101.0,84.87,16.0,13.45,119.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,2.0,2.17,80.0,86.96,10.0,10.87,92.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,0.0,0.0,73.0,84.88,13.0,15.12,86.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,1.0,1.19,73.0,86.9,10.0,11.9,84.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,0.0,0.0,1.0,2.94,33.0,97.06,0.0,0.0,34.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,1.0,0.44,1.0,0.44,185.0,81.5,40.0,17.62,227.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,0.0,0.0,1.0,2.27,38.0,86.36,5.0,11.36,44.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,0.0,0.0,1.0,2.33,37.0,86.05,5.0,11.63,43.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,0.0,0.0,1.0,2.17,31.0,67.39,14.0,30.43,46.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,2.0,2.78,62.0,86.11,8.0,11.11,72.0,SP,2023,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,0.0,0.0,4.0,2.65,123.0,81.46,24.0,15.89,151.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,1.0,0.23,3.0,0.68,364.0,82.35,74.0,16.74,442.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,1.0,0.22,6.0,1.33,372.0,82.67,71.0,15.78,450.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,0.0,0.0,9.0,2.7,269.0,80.78,55.0,16.52,333.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,2.0,0.56,3.0,0.83,309.0,85.83,46.0,12.78,360.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,1.0,0.27,5.0,1.34,317.0,84.76,51.0,13.64,374.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,1.0,2.78,30.0,83.33,5.0,13.89,36.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,1.0,1.27,0.0,0.0,65.0,82.28,13.0,16.46,79.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,0.0,0.0,59.0,83.1,12.0,16.9,71.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,1.0,0.63,2.0,1.26,130.0,81.76,26.0,16.35,159.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,1.0,0.26,8.0,2.1,310.0,81.36,62.0,16.27,381.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,4.0,3.39,102.0,86.44,12.0,10.17,118.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,2.0,1.9,88.0,83.81,15.0,14.29,105.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,2.0,1.98,0.0,0.0,89.0,88.12,10.0,9.9,101.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,1.0,1.02,6.0,6.12,85.0,86.73,6.0,6.12,98.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,0.0,0.0,1.0,1.23,69.0,85.19,11.0,13.58,81.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,1.0,0.43,1.0,0.43,193.0,83.55,36.0,15.58,231.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,0.0,0.0,2.0,3.77,39.0,73.58,12.0,22.64,53.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,0.0,0.0,0.0,0.0,41.0,80.39,10.0,19.61,51.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,0.0,0.0,0.0,0.0,36.0,76.6,11.0,23.4,47.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,3.0,3.49,70.0,81.4,13.0,15.12,86.0,SP,2024,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,0.0,0.0,3.0,1.19,214.0,84.58,36.0,14.23,253.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,0.0,0.0,2.0,0.99,158.0,77.83,43.0,21.18,203.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,1.0,0.35,5.0,1.76,229.0,80.63,49.0,17.25,284.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,0.0,0.0,4.0,1.75,181.0,79.04,44.0,19.21,229.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,0.0,0.0,5.0,2.25,169.0,76.13,48.0,21.62,222.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,0.0,0.0,4.0,1.11,307.0,85.52,48.0,13.37,359.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,0.0,0.0,37.0,92.5,3.0,7.5,40.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,1.0,1.03,0.0,0.0,82.0,84.54,14.0,14.43,97.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,1.0,1.54,0.0,0.0,59.0,90.77,5.0,7.69,65.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,4.0,2.35,138.0,81.18,28.0,16.47,170.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,2.0,0.59,7.0,2.08,274.0,81.31,54.0,16.02,337.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,3.0,2.42,104.0,83.87,17.0,13.71,124.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,2.0,2.35,67.0,78.82,16.0,18.82,85.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,3.0,2.29,110.0,83.97,18.0,13.74,131.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,1.0,1.25,70.0,87.5,9.0,11.25,80.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,0.0,0.0,1.0,1.61,54.0,87.1,7.0,11.29,62.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,0.0,0.0,2.0,1.24,132.0,81.99,27.0,16.77,161.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,0.0,0.0,1.0,2.0,38.0,76.0,11.0,22.0,50.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,0.0,0.0,0.0,0.0,27.0,72.97,10.0,27.03,37.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,1.0,0.39,3.0,1.17,210.0,82.03,42.0,16.41,256.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,2.0,2.74,56.0,76.71,15.0,20.55,73.0,SP,2025,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,,,,,,,,,67.0,SP,2017,10 a 19 anos,1.0,1.49,0.0,0.0,45.0,67.16,15.0,22.39,3.0,4.48,3.0,4.48
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,,,,,,,,,19.0,SP,2017,10 a 19 anos,0.0,0.0,0.0,0.0,13.0,68.42,5.0,26.32,1.0,5.26,0.0,0.0
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,,,,,,,,,34.0,SP,2017,10 a 19 anos,0.0,0.0,1.0,2.94,24.0,70.59,3.0,8.82,5.0,14.71,1.0,2.94
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,,,,,,,,,18.0,SP,2017,10 a 19 anos,0.0,0.0,0.0,0.0,12.0,66.67,4.0,22.22,2.0,11.11,0.0,0.0
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,,,,,,,,,12.0,SP,2017,10 a 19 anos,0.0,0.0,0.0,0.0,9.0,75.0,2.0,16.67,1.0,8.33,0.0,0.0
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,,,,,,,,,77.0,SP,2017,10 a 19 anos,1.0,1.3,2.0,2.6,53.0,68.83,13.0,16.88,7.0,9.09,1.0,1.3
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,,,,,,,,,6.0,SP,2017,10 a 19 anos,0.0,0.0,0.0,0.0,4.0,66.67,2.0,33.33,0.0,0.0,0.0,0.0
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,,,,,,,,,30.0,SP,2017,10 a 19 anos,0.0,0.0,1.0,3.33,17.0,56.67,4.0,13.33,6.0,20.0,2.0,6.67
